episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/entropy_coeff,info/learner/default_policy/learner_stats/policy_entropy,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss 
20.0,9.0,16.08,10735.37,4,8,8329600,320,8329600,False,5401,993,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_19-16-31,1650721591,10.129299879074097,10061.01103401184,28360,DESKTOP-1HD8C9H,127.0.0.1,10061.01103401184,317760,993,11.156481266021729,"[18.0, 20.0, 18.0, 17.0, 19.0, 18.0, 13.0, 16.0, 17.0, 17.0, 15.0, 18.0, 15.0, 18.0, 19.0, 18.0, 15.0, 9.0, 16.0, 15.0, 17.0, 19.0, 16.0, 15.0, 16.0, 17.0, 14.0, 17.0, 12.0, 16.0, 17.0, 14.0, 14.0, 14.0, 16.0, 17.0, 20.0, 15.0, 13.0, 17.0, 15.0, 15.0, 16.0, 17.0, 13.0, 17.0, 17.0, 20.0, 16.0, 18.0, 9.0, 17.0, 14.0, 18.0, 12.0, 13.0, 18.0, 18.0, 16.0, 14.0, 16.0, 17.0, 18.0, 18.0, 18.0, 18.0, 15.0, 18.0, 18.0, 17.0, 19.0, 17.0, 17.0, 18.0, 17.0, 12.0, 16.0, 16.0, 16.0, 13.0, 16.0, 20.0, 16.0, 15.0, 16.0, 15.0, 14.0, 18.0, 16.0, 18.0, 16.0, 9.0, 15.0, 17.0, 16.0, 14.0, 17.0, 14.0, 18.0, 14.0]","[9549, 9749, 10195, 10798, 9840, 10377, 11268, 10331, 10296, 10244, 10836, 10437, 10768, 9991, 10249, 10694, 11051, 12890, 10377, 11906, 11063, 10016, 11092, 10957, 12541, 10132, 12337, 9840, 13204, 11443, 9964, 11024, 11217, 10100, 11169, 10623, 9768, 10827, 11387, 10472, 11137, 11028, 10834, 9955, 12515, 10900, 10487, 9771, 12235, 10103, 11952, 10257, 11184, 10141, 11081, 11515, 10156, 9916, 10433, 11181, 11536, 10563, 10353, 10521, 11443, 10296, 11139, 10084, 10505, 10006, 9821, 10909, 10532, 10579, 11855, 12582, 10926, 10873, 10278, 11658, 10412, 9703, 10548, 10397, 10864, 11618, 9558, 10201, 10160, 9740, 11033, 11505, 10807, 9799, 10680, 11737, 10234, 11190, 9318, 9771]",362.881,881.831,9.394,34063.252,21.376,14969.883,15.605,8329600,8329600,8329600,320,8329600,13.799999999999999,6.599999999999998,0.0001,0.01,323.0916748046875,-8.517354011535645,1.4039541482925415
20.0,7.0,15.8,10770.03,3,8,8337920,320,8337920,False,5404,994,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_19-16-41,1650721601,10.019423961639404,10071.03045797348,28360,DESKTOP-1HD8C9H,127.0.0.1,10071.03045797348,318080,994,11.156481266021729,"[17.0, 19.0, 18.0, 13.0, 16.0, 17.0, 17.0, 15.0, 18.0, 15.0, 18.0, 19.0, 18.0, 15.0, 9.0, 16.0, 15.0, 17.0, 19.0, 16.0, 15.0, 16.0, 17.0, 14.0, 17.0, 12.0, 16.0, 17.0, 14.0, 14.0, 14.0, 16.0, 17.0, 20.0, 15.0, 13.0, 17.0, 15.0, 15.0, 16.0, 17.0, 13.0, 17.0, 17.0, 20.0, 16.0, 18.0, 9.0, 17.0, 14.0, 18.0, 12.0, 13.0, 18.0, 18.0, 16.0, 14.0, 16.0, 17.0, 18.0, 18.0, 18.0, 18.0, 15.0, 18.0, 18.0, 17.0, 19.0, 17.0, 17.0, 18.0, 17.0, 12.0, 16.0, 16.0, 16.0, 13.0, 16.0, 20.0, 16.0, 15.0, 16.0, 15.0, 14.0, 18.0, 16.0, 18.0, 16.0, 9.0, 15.0, 17.0, 16.0, 14.0, 17.0, 14.0, 18.0, 14.0, 7.0, 11.0, 10.0]","[10798, 9840, 10377, 11268, 10331, 10296, 10244, 10836, 10437, 10768, 9991, 10249, 10694, 11051, 12890, 10377, 11906, 11063, 10016, 11092, 10957, 12541, 10132, 12337, 9840, 13204, 11443, 9964, 11024, 11217, 10100, 11169, 10623, 9768, 10827, 11387, 10472, 11137, 11028, 10834, 9955, 12515, 10900, 10487, 9771, 12235, 10103, 11952, 10257, 11184, 10141, 11081, 11515, 10156, 9916, 10433, 11181, 11536, 10563, 10353, 10521, 11443, 10296, 11139, 10084, 10505, 10006, 9821, 10909, 10532, 10579, 11855, 12582, 10926, 10873, 10278, 11658, 10412, 9703, 10548, 10397, 10864, 11618, 9558, 10201, 10160, 9740, 11033, 11505, 10807, 9799, 10680, 11737, 10234, 11190, 9318, 9771, 12376, 10374, 10209]",367.128,871.63,9.384,34102.025,18.745,17070.769,15.616,8337920,8337920,8337920,320,8337920,13.421428571428569,6.599999999999999,0.0001,0.01,296.5743103027344,20.058238983154297,1.6818705797195435
20.0,6.0,15.41,10792.86,5,8,8346240,320,8346240,False,5409,995,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_19-16-51,1650721611,10.189947843551636,10081.220405817032,28360,DESKTOP-1HD8C9H,127.0.0.1,10081.220405817032,318400,995,11.156481266021729,"[17.0, 17.0, 15.0, 18.0, 15.0, 18.0, 19.0, 18.0, 15.0, 9.0, 16.0, 15.0, 17.0, 19.0, 16.0, 15.0, 16.0, 17.0, 14.0, 17.0, 12.0, 16.0, 17.0, 14.0, 14.0, 14.0, 16.0, 17.0, 20.0, 15.0, 13.0, 17.0, 15.0, 15.0, 16.0, 17.0, 13.0, 17.0, 17.0, 20.0, 16.0, 18.0, 9.0, 17.0, 14.0, 18.0, 12.0, 13.0, 18.0, 18.0, 16.0, 14.0, 16.0, 17.0, 18.0, 18.0, 18.0, 18.0, 15.0, 18.0, 18.0, 17.0, 19.0, 17.0, 17.0, 18.0, 17.0, 12.0, 16.0, 16.0, 16.0, 13.0, 16.0, 20.0, 16.0, 15.0, 16.0, 15.0, 14.0, 18.0, 16.0, 18.0, 16.0, 9.0, 15.0, 17.0, 16.0, 14.0, 17.0, 14.0, 18.0, 14.0, 7.0, 11.0, 10.0, 13.0, 6.0, 10.0, 9.0, 6.0]","[10296, 10244, 10836, 10437, 10768, 9991, 10249, 10694, 11051, 12890, 10377, 11906, 11063, 10016, 11092, 10957, 12541, 10132, 12337, 9840, 13204, 11443, 9964, 11024, 11217, 10100, 11169, 10623, 9768, 10827, 11387, 10472, 11137, 11028, 10834, 9955, 12515, 10900, 10487, 9771, 12235, 10103, 11952, 10257, 11184, 10141, 11081, 11515, 10156, 9916, 10433, 11181, 11536, 10563, 10353, 10521, 11443, 10296, 11139, 10084, 10505, 10006, 9821, 10909, 10532, 10579, 11855, 12582, 10926, 10873, 10278, 11658, 10412, 9703, 10548, 10397, 10864, 11618, 9558, 10201, 10160, 9740, 11033, 11505, 10807, 9799, 10680, 11737, 10234, 11190, 9318, 9771, 12376, 10374, 10209, 10129, 11865, 10830, 10470, 11603]",398.785,802.437,7.822,40907.817,20.306,15758.544,14.05,8346240,8346240,8346240,320,8346240,13.440000000000001,6.599999999999998,0.0001,0.01,314.6397705078125,2.299943685531616,2.286886215209961
20.0,6.0,15.44,10784.05,3,8,8354880,320,8354880,False,5412,996,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_19-17-02,1650721622,10.296745777130127,10091.517151594162,28360,DESKTOP-1HD8C9H,127.0.0.1,10091.517151594162,318720,996,11.156481266021729,"[18.0, 15.0, 18.0, 19.0, 18.0, 15.0, 9.0, 16.0, 15.0, 17.0, 19.0, 16.0, 15.0, 16.0, 17.0, 14.0, 17.0, 12.0, 16.0, 17.0, 14.0, 14.0, 14.0, 16.0, 17.0, 20.0, 15.0, 13.0, 17.0, 15.0, 15.0, 16.0, 17.0, 13.0, 17.0, 17.0, 20.0, 16.0, 18.0, 9.0, 17.0, 14.0, 18.0, 12.0, 13.0, 18.0, 18.0, 16.0, 14.0, 16.0, 17.0, 18.0, 18.0, 18.0, 18.0, 15.0, 18.0, 18.0, 17.0, 19.0, 17.0, 17.0, 18.0, 17.0, 12.0, 16.0, 16.0, 16.0, 13.0, 16.0, 20.0, 16.0, 15.0, 16.0, 15.0, 14.0, 18.0, 16.0, 18.0, 16.0, 9.0, 15.0, 17.0, 16.0, 14.0, 17.0, 14.0, 18.0, 14.0, 7.0, 11.0, 10.0, 13.0, 6.0, 10.0, 9.0, 6.0, 18.0, 16.0, 18.0]","[10437, 10768, 9991, 10249, 10694, 11051, 12890, 10377, 11906, 11063, 10016, 11092, 10957, 12541, 10132, 12337, 9840, 13204, 11443, 9964, 11024, 11217, 10100, 11169, 10623, 9768, 10827, 11387, 10472, 11137, 11028, 10834, 9955, 12515, 10900, 10487, 9771, 12235, 10103, 11952, 10257, 11184, 10141, 11081, 11515, 10156, 9916, 10433, 11181, 11536, 10563, 10353, 10521, 11443, 10296, 11139, 10084, 10505, 10006, 9821, 10909, 10532, 10579, 11855, 12582, 10926, 10873, 10278, 11658, 10412, 9703, 10548, 10397, 10864, 11618, 9558, 10201, 10160, 9740, 11033, 11505, 10807, 9799, 10680, 11737, 10234, 11190, 9318, 9771, 12376, 10374, 10209, 10129, 11865, 10830, 10470, 11603, 10168, 10268, 10059]",386.868,827.156,6.253,51179.305,23.432,13656.403,10.926,8354880,8354880,8354880,320,8354880,13.921428571428573,6.599999999999999,0.0001,0.01,319.347412109375,1.0160398483276367,2.847529888153076
20.0,6.0,15.44,10784.21,1,8,8363200,320,8363200,False,5413,997,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_19-17-12,1650721632,10.102800369262695,10101.619951963425,28360,DESKTOP-1HD8C9H,127.0.0.1,10101.619951963425,319040,997,11.156481266021729,"[15.0, 18.0, 19.0, 18.0, 15.0, 9.0, 16.0, 15.0, 17.0, 19.0, 16.0, 15.0, 16.0, 17.0, 14.0, 17.0, 12.0, 16.0, 17.0, 14.0, 14.0, 14.0, 16.0, 17.0, 20.0, 15.0, 13.0, 17.0, 15.0, 15.0, 16.0, 17.0, 13.0, 17.0, 17.0, 20.0, 16.0, 18.0, 9.0, 17.0, 14.0, 18.0, 12.0, 13.0, 18.0, 18.0, 16.0, 14.0, 16.0, 17.0, 18.0, 18.0, 18.0, 18.0, 15.0, 18.0, 18.0, 17.0, 19.0, 17.0, 17.0, 18.0, 17.0, 12.0, 16.0, 16.0, 16.0, 13.0, 16.0, 20.0, 16.0, 15.0, 16.0, 15.0, 14.0, 18.0, 16.0, 18.0, 16.0, 9.0, 15.0, 17.0, 16.0, 14.0, 17.0, 14.0, 18.0, 14.0, 7.0, 11.0, 10.0, 13.0, 6.0, 10.0, 9.0, 6.0, 18.0, 16.0, 18.0, 18.0]","[10768, 9991, 10249, 10694, 11051, 12890, 10377, 11906, 11063, 10016, 11092, 10957, 12541, 10132, 12337, 9840, 13204, 11443, 9964, 11024, 11217, 10100, 11169, 10623, 9768, 10827, 11387, 10472, 11137, 11028, 10834, 9955, 12515, 10900, 10487, 9771, 12235, 10103, 11952, 10257, 11184, 10141, 11081, 11515, 10156, 9916, 10433, 11181, 11536, 10563, 10353, 10521, 11443, 10296, 11139, 10084, 10505, 10006, 9821, 10909, 10532, 10579, 11855, 12582, 10926, 10873, 10278, 11658, 10412, 9703, 10548, 10397, 10864, 11618, 9558, 10201, 10160, 9740, 11033, 11505, 10807, 9799, 10680, 11737, 10234, 11190, 9318, 9771, 12376, 10374, 10209, 10129, 11865, 10830, 10470, 11603, 10168, 10268, 10059, 10453]",375.499,852.2,1.562,204825.003,26.568,12044.67,14.038,8363200,8363200,8363200,320,8363200,13.528571428571427,6.599999999999999,0.0001,0.01,312.35089111328125,-1.4826927185058594,2.596318244934082
20.0,6.0,15.38,10791.99,4,8,8371840,320,8371840,False,5417,998,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_19-17-22,1650721642,10.347960710525513,10111.96791267395,28360,DESKTOP-1HD8C9H,127.0.0.1,10111.96791267395,319360,998,11.156481266021729,"[15.0, 9.0, 16.0, 15.0, 17.0, 19.0, 16.0, 15.0, 16.0, 17.0, 14.0, 17.0, 12.0, 16.0, 17.0, 14.0, 14.0, 14.0, 16.0, 17.0, 20.0, 15.0, 13.0, 17.0, 15.0, 15.0, 16.0, 17.0, 13.0, 17.0, 17.0, 20.0, 16.0, 18.0, 9.0, 17.0, 14.0, 18.0, 12.0, 13.0, 18.0, 18.0, 16.0, 14.0, 16.0, 17.0, 18.0, 18.0, 18.0, 18.0, 15.0, 18.0, 18.0, 17.0, 19.0, 17.0, 17.0, 18.0, 17.0, 12.0, 16.0, 16.0, 16.0, 13.0, 16.0, 20.0, 16.0, 15.0, 16.0, 15.0, 14.0, 18.0, 16.0, 18.0, 16.0, 9.0, 15.0, 17.0, 16.0, 14.0, 17.0, 14.0, 18.0, 14.0, 7.0, 11.0, 10.0, 13.0, 6.0, 10.0, 9.0, 6.0, 18.0, 16.0, 18.0, 18.0, 17.0, 15.0, 13.0, 19.0]","[11051, 12890, 10377, 11906, 11063, 10016, 11092, 10957, 12541, 10132, 12337, 9840, 13204, 11443, 9964, 11024, 11217, 10100, 11169, 10623, 9768, 10827, 11387, 10472, 11137, 11028, 10834, 9955, 12515, 10900, 10487, 9771, 12235, 10103, 11952, 10257, 11184, 10141, 11081, 11515, 10156, 9916, 10433, 11181, 11536, 10563, 10353, 10521, 11443, 10296, 11139, 10084, 10505, 10006, 9821, 10909, 10532, 10579, 11855, 12582, 10926, 10873, 10278, 11658, 10412, 9703, 10548, 10397, 10864, 11618, 9558, 10201, 10160, 9740, 11033, 11505, 10807, 9799, 10680, 11737, 10234, 11190, 9318, 9771, 12376, 10374, 10209, 10129, 11865, 10830, 10470, 11603, 10168, 10268, 10059, 10453, 10096, 10893, 11418, 10073]",376.013,851.034,9.368,34159.395,20.313,15753.347,12.503,8371840,8371840,8371840,320,8371840,13.586666666666668,6.599999999999998,0.0001,0.01,300.390380859375,-22.7807674407959,13.61926555633545
20.0,6.0,15.51,10750.12,3,8,8380480,320,8380480,False,5420,999,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_19-17-32,1650721652,10.188178300857544,10122.156090974808,28360,DESKTOP-1HD8C9H,127.0.0.1,10122.156090974808,319680,999,11.156481266021729,"[15.0, 17.0, 19.0, 16.0, 15.0, 16.0, 17.0, 14.0, 17.0, 12.0, 16.0, 17.0, 14.0, 14.0, 14.0, 16.0, 17.0, 20.0, 15.0, 13.0, 17.0, 15.0, 15.0, 16.0, 17.0, 13.0, 17.0, 17.0, 20.0, 16.0, 18.0, 9.0, 17.0, 14.0, 18.0, 12.0, 13.0, 18.0, 18.0, 16.0, 14.0, 16.0, 17.0, 18.0, 18.0, 18.0, 18.0, 15.0, 18.0, 18.0, 17.0, 19.0, 17.0, 17.0, 18.0, 17.0, 12.0, 16.0, 16.0, 16.0, 13.0, 16.0, 20.0, 16.0, 15.0, 16.0, 15.0, 14.0, 18.0, 16.0, 18.0, 16.0, 9.0, 15.0, 17.0, 16.0, 14.0, 17.0, 14.0, 18.0, 14.0, 7.0, 11.0, 10.0, 13.0, 6.0, 10.0, 9.0, 6.0, 18.0, 16.0, 18.0, 18.0, 17.0, 15.0, 13.0, 19.0, 17.0, 18.0, 18.0]","[11906, 11063, 10016, 11092, 10957, 12541, 10132, 12337, 9840, 13204, 11443, 9964, 11024, 11217, 10100, 11169, 10623, 9768, 10827, 11387, 10472, 11137, 11028, 10834, 9955, 12515, 10900, 10487, 9771, 12235, 10103, 11952, 10257, 11184, 10141, 11081, 11515, 10156, 9916, 10433, 11181, 11536, 10563, 10353, 10521, 11443, 10296, 11139, 10084, 10505, 10006, 9821, 10909, 10532, 10579, 11855, 12582, 10926, 10873, 10278, 11658, 10412, 9703, 10548, 10397, 10864, 11618, 9558, 10201, 10160, 9740, 11033, 11505, 10807, 9799, 10680, 11737, 10234, 11190, 9318, 9771, 12376, 10374, 10209, 10129, 11865, 10830, 10470, 11603, 10168, 10268, 10059, 10453, 10096, 10893, 11418, 10073, 10198, 9585, 10348]",369.748,865.454,7.81,40974.38,21.903,14610.084,15.605,8380480,8380480,8380480,320,8380480,13.793333333333331,6.599999999999998,0.0001,0.01,301.31561279296875,-9.193205833435059,8.44473648071289
20.0,6.0,15.55,10730.51,4,8,8388800,320,8388800,False,5424,1000,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_19-17-42,1650721662,9.991044282913208,10132.147135257721,28360,DESKTOP-1HD8C9H,127.0.0.1,10132.147135257721,320000,1000,11.156481266021729,"[15.0, 16.0, 17.0, 14.0, 17.0, 12.0, 16.0, 17.0, 14.0, 14.0, 14.0, 16.0, 17.0, 20.0, 15.0, 13.0, 17.0, 15.0, 15.0, 16.0, 17.0, 13.0, 17.0, 17.0, 20.0, 16.0, 18.0, 9.0, 17.0, 14.0, 18.0, 12.0, 13.0, 18.0, 18.0, 16.0, 14.0, 16.0, 17.0, 18.0, 18.0, 18.0, 18.0, 15.0, 18.0, 18.0, 17.0, 19.0, 17.0, 17.0, 18.0, 17.0, 12.0, 16.0, 16.0, 16.0, 13.0, 16.0, 20.0, 16.0, 15.0, 16.0, 15.0, 14.0, 18.0, 16.0, 18.0, 16.0, 9.0, 15.0, 17.0, 16.0, 14.0, 17.0, 14.0, 18.0, 14.0, 7.0, 11.0, 10.0, 13.0, 6.0, 10.0, 9.0, 6.0, 18.0, 16.0, 18.0, 18.0, 17.0, 15.0, 13.0, 19.0, 17.0, 18.0, 18.0, 16.0, 18.0, 19.0, 18.0]","[10957, 12541, 10132, 12337, 9840, 13204, 11443, 9964, 11024, 11217, 10100, 11169, 10623, 9768, 10827, 11387, 10472, 11137, 11028, 10834, 9955, 12515, 10900, 10487, 9771, 12235, 10103, 11952, 10257, 11184, 10141, 11081, 11515, 10156, 9916, 10433, 11181, 11536, 10563, 10353, 10521, 11443, 10296, 11139, 10084, 10505, 10006, 9821, 10909, 10532, 10579, 11855, 12582, 10926, 10873, 10278, 11658, 10412, 9703, 10548, 10397, 10864, 11618, 9558, 10201, 10160, 9740, 11033, 11505, 10807, 9799, 10680, 11737, 10234, 11190, 9318, 9771, 12376, 10374, 10209, 10129, 11865, 10830, 10470, 11603, 10168, 10268, 10059, 10453, 10096, 10893, 11418, 10073, 10198, 9585, 10348, 10849, 9568, 10614, 11085]",363.069,881.375,6.249,51207.814,25.0,12800.049,14.056,8388800,8388800,8388800,320,8388800,13.614285714285716,6.599999999999999,0.0001,0.01,313.6021423339844,17.48871612548828,2.175706386566162
20.0,6.0,15.61,10676.27,4,8,8397440,320,8397440,False,5428,1001,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_19-17-53,1650721673,10.127497434616089,10142.274632692337,28360,DESKTOP-1HD8C9H,127.0.0.1,10142.274632692337,320320,1001,11.156481266021729,"[17.0, 12.0, 16.0, 17.0, 14.0, 14.0, 14.0, 16.0, 17.0, 20.0, 15.0, 13.0, 17.0, 15.0, 15.0, 16.0, 17.0, 13.0, 17.0, 17.0, 20.0, 16.0, 18.0, 9.0, 17.0, 14.0, 18.0, 12.0, 13.0, 18.0, 18.0, 16.0, 14.0, 16.0, 17.0, 18.0, 18.0, 18.0, 18.0, 15.0, 18.0, 18.0, 17.0, 19.0, 17.0, 17.0, 18.0, 17.0, 12.0, 16.0, 16.0, 16.0, 13.0, 16.0, 20.0, 16.0, 15.0, 16.0, 15.0, 14.0, 18.0, 16.0, 18.0, 16.0, 9.0, 15.0, 17.0, 16.0, 14.0, 17.0, 14.0, 18.0, 14.0, 7.0, 11.0, 10.0, 13.0, 6.0, 10.0, 9.0, 6.0, 18.0, 16.0, 18.0, 18.0, 17.0, 15.0, 13.0, 19.0, 17.0, 18.0, 18.0, 16.0, 18.0, 19.0, 18.0, 16.0, 17.0, 18.0, 17.0]","[9840, 13204, 11443, 9964, 11024, 11217, 10100, 11169, 10623, 9768, 10827, 11387, 10472, 11137, 11028, 10834, 9955, 12515, 10900, 10487, 9771, 12235, 10103, 11952, 10257, 11184, 10141, 11081, 11515, 10156, 9916, 10433, 11181, 11536, 10563, 10353, 10521, 11443, 10296, 11139, 10084, 10505, 10006, 9821, 10909, 10532, 10579, 11855, 12582, 10926, 10873, 10278, 11658, 10412, 9703, 10548, 10397, 10864, 11618, 9558, 10201, 10160, 9740, 11033, 11505, 10807, 9799, 10680, 11737, 10234, 11190, 9318, 9771, 12376, 10374, 10209, 10129, 11865, 10830, 10470, 11603, 10168, 10268, 10059, 10453, 10096, 10893, 11418, 10073, 10198, 9585, 10348, 10849, 9568, 10614, 11085, 9981, 10182, 9651, 10729]",370.948,862.654,6.254,51166.428,23.444,13649.543,12.501,8397440,8397440,8397440,320,8397440,13.892857142857142,6.599999999999999,0.0001,0.01,332.2678527832031,0.9220523834228516,0.7918842434883118
20.0,6.0,15.7,10647.41,2,8,8406080,320,8406080,False,5430,1002,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_19-18-03,1650721683,10.42710566520691,10152.701738357544,28360,DESKTOP-1HD8C9H,127.0.0.1,10152.701738357544,320640,1002,11.156481266021729,"[16.0, 17.0, 14.0, 14.0, 14.0, 16.0, 17.0, 20.0, 15.0, 13.0, 17.0, 15.0, 15.0, 16.0, 17.0, 13.0, 17.0, 17.0, 20.0, 16.0, 18.0, 9.0, 17.0, 14.0, 18.0, 12.0, 13.0, 18.0, 18.0, 16.0, 14.0, 16.0, 17.0, 18.0, 18.0, 18.0, 18.0, 15.0, 18.0, 18.0, 17.0, 19.0, 17.0, 17.0, 18.0, 17.0, 12.0, 16.0, 16.0, 16.0, 13.0, 16.0, 20.0, 16.0, 15.0, 16.0, 15.0, 14.0, 18.0, 16.0, 18.0, 16.0, 9.0, 15.0, 17.0, 16.0, 14.0, 17.0, 14.0, 18.0, 14.0, 7.0, 11.0, 10.0, 13.0, 6.0, 10.0, 9.0, 6.0, 18.0, 16.0, 18.0, 18.0, 17.0, 15.0, 13.0, 19.0, 17.0, 18.0, 18.0, 16.0, 18.0, 19.0, 18.0, 16.0, 17.0, 18.0, 17.0, 19.0, 19.0]","[11443, 9964, 11024, 11217, 10100, 11169, 10623, 9768, 10827, 11387, 10472, 11137, 11028, 10834, 9955, 12515, 10900, 10487, 9771, 12235, 10103, 11952, 10257, 11184, 10141, 11081, 11515, 10156, 9916, 10433, 11181, 11536, 10563, 10353, 10521, 11443, 10296, 11139, 10084, 10505, 10006, 9821, 10909, 10532, 10579, 11855, 12582, 10926, 10873, 10278, 11658, 10412, 9703, 10548, 10397, 10864, 11618, 9558, 10201, 10160, 9740, 11033, 11505, 10807, 9799, 10680, 11737, 10234, 11190, 9318, 9771, 12376, 10374, 10209, 10129, 11865, 10830, 10470, 11603, 10168, 10268, 10059, 10453, 10096, 10893, 11418, 10073, 10198, 9585, 10348, 10849, 9568, 10614, 11085, 9981, 10182, 9651, 10729, 10509, 9649]",376.187,850.64,9.38,34116.762,20.313,15753.476,37.626,8406080,8406080,8406080,320,8406080,13.8,6.599999999999998,0.0001,0.01,311.2306823730469,19.000961303710938,6.023165702819824
20.0,6.0,15.76,10638.51,3,8,8414400,320,8414400,False,5433,1003,320a8_00000,08faa473bb56470e8d57b36627e20e92,2022-04-23_19-18-13,1650721693,10.032226085662842,10162.733964443207,28360,DESKTOP-1HD8C9H,127.0.0.1,10162.733964443207,320960,1003,11.156481266021729,"[14.0, 14.0, 16.0, 17.0, 20.0, 15.0, 13.0, 17.0, 15.0, 15.0, 16.0, 17.0, 13.0, 17.0, 17.0, 20.0, 16.0, 18.0, 9.0, 17.0, 14.0, 18.0, 12.0, 13.0, 18.0, 18.0, 16.0, 14.0, 16.0, 17.0, 18.0, 18.0, 18.0, 18.0, 15.0, 18.0, 18.0, 17.0, 19.0, 17.0, 17.0, 18.0, 17.0, 12.0, 16.0, 16.0, 16.0, 13.0, 16.0, 20.0, 16.0, 15.0, 16.0, 15.0, 14.0, 18.0, 16.0, 18.0, 16.0, 9.0, 15.0, 17.0, 16.0, 14.0, 17.0, 14.0, 18.0, 14.0, 7.0, 11.0, 10.0, 13.0, 6.0, 10.0, 9.0, 6.0, 18.0, 16.0, 18.0, 18.0, 17.0, 15.0, 13.0, 19.0, 17.0, 18.0, 18.0, 16.0, 18.0, 19.0, 18.0, 16.0, 17.0, 18.0, 17.0, 19.0, 19.0, 18.0, 15.0, 20.0]","[11217, 10100, 11169, 10623, 9768, 10827, 11387, 10472, 11137, 11028, 10834, 9955, 12515, 10900, 10487, 9771, 12235, 10103, 11952, 10257, 11184, 10141, 11081, 11515, 10156, 9916, 10433, 11181, 11536, 10563, 10353, 10521, 11443, 10296, 11139, 10084, 10505, 10006, 9821, 10909, 10532, 10579, 11855, 12582, 10926, 10873, 10278, 11658, 10412, 9703, 10548, 10397, 10864, 11618, 9558, 10201, 10160, 9740, 11033, 11505, 10807, 9799, 10680, 11737, 10234, 11190, 9318, 9771, 12376, 10374, 10209, 10129, 11865, 10830, 10470, 11603, 10168, 10268, 10059, 10453, 10096, 10893, 11418, 10073, 10198, 9585, 10348, 10849, 9568, 10614, 11085, 9981, 10182, 9651, 10729, 10509, 9649, 10528, 11373, 9640]",375.432,852.351,6.255,51159.797,21.882,14623.854,14.054,8414400,8414400,8414400,320,8414400,13.233333333333333,6.599999999999998,0.0001,0.01,301.9805908203125,-4.077654838562012,7.839632034301758
